20150515,Jersey Boys,243,Bruise Brothers,72
20150516,St. Louis GateKeepers,163,Texas Men's,115
20150516,St. Louis GateKeepers,511,Battering Rams,24
20150516,Your Mom,197,Misfits,89
20150516,Race City,285,Kornstalkers,73
20150516,Race City,201,Jersey Boys,102
20150516,Wreckingballs,186,Rock City Riot,159
20150516,Rock City Riot,291,Bruise Brothers,74
20150517,St. Louis GateKeepers,608,Wreckingballs,15
20150517,Your Mom,301,Race City,37
20150517,Your Mom,430,Jersey Boys,18
20150517,Texas Men's,605,Wreckingballs,20
20150517,Misfits,471,Battering Rams,35
20150517,Kornstalkers,383,Bruise Brothers,66
20150523,Philly Hooligans,132,Trauma Authority,208
20150523,Toronto Men's,124,Quadfathers,179
20150523,Blitzdkrieg,141,Bruise Brothers,243
20150529,Reservoir Dogs,305,Dreadnaughts,59
20150530,Vancouver Murder,608,Dreadnaughts,12
20150531,Vancouver Murder,329,Reservoir Dogs,84
20150605,St. Louis GateKeepers,443,Twin Cities Terrors,73
20150605,Texas Men's,186,Puget Sound,98
20150605,Blitzdkrieg,136,Cap City Hooligans,244
20150606,St. Louis GateKeepers,222,Puget Sound,66
20150606,Texas Men's,342,Twin Cities Terrors,67
20150606,Tyne & Fear,204,Rolling Thunder,56
20150606,Bomberz,182,Cap City Hooligans,185
20150606,Quadfathers,344,Mean Mountain,50
20150607,St. Louis GateKeepers,165,Texas Men's,175
20150607,Puget Sound,283,Twin Cities Terrors,73
20150607,Blitzdkrieg,186,Bomberz,318
20150613,Bridgetown,223,Vancouver Murder,122
20150613,Mass Maelstrom,167,Mont Royals,124
20150613,Race City,169,Battering Rams,146
20150613,Collision,212,Harm City,124
20150613,Oklahoma Men's,155,Big O,122
20150613,Death Quads,77,Quadfathers,196
20150614,Misfits,745,Hitmen,0
20150619,Shock Exchange,683,Philly Hooligans,7
20150620,Mass Maelstrom,244,Jersey Boys,63
20150620,Reservoir Dogs,390,Dreadnaughts,35
20150621,Shock Exchange,312,Mass Maelstrom,106
20150621,Philly Hooligans,210,Jersey Boys,180
20150621,Barrow,358,Quads of War,99
20150627,Rolling Thunder,176,Quad Guards,124
20150627,Tampa Bay,269,Harm City,97
20150627,Tampa Bay,278,Tulsa Derby Militia,56
20150627,Mont Royals,240,Toronto Men's,132
20150627,Kornstalkers,77,Twin Cities Terrors,373
20150627,Battering Rams,147,Trauma Authority,221
20150627,Twin Cities Terrors,163,Rock City Riot,114
20150627,Austin Anarchy,174,Oklahoma Men's,173
20150627,Rock City Riot,212,Bomberz,80
20150627,Blitzdkrieg,292,Harm City,92
20150628,Tampa Bay,239,Blitzdkrieg,113
20150628,Kornstalkers,237,Bomberz,170
20150628,Kornstalkers,121,Rock City Riot,187
20150628,Twin Cities Terrors,394,Bomberz,66
20150628,Blitzdkrieg,128,Tulsa Derby Militia,262
20150704,Mont Royals,198,Slaughter Squad,95
20150704,Toronto Men's,222,Bruise Brothers,130
20150711,Mass Maelstrom,244,Jersey Boys,54
20150711,Trauma Authority,335,Mean Mountain,77
20150712,Bruise Brothers,130,Cap City Hooligans,128
20150718,Your Mom,308,Twin Cities Terrors,75
20150718,Southern Discomfort,295,Barrow,36
20150718,Tyne & Fear,264,Panam,102
20150718,Rolling Thunder,197,Quad Guards,133
20150718,Quad Guards,227,Barrow,149
20150718,Silures,173,Manchester (Men's),158
20150718,Manchester (Men's),208,Panam,158
20150718,Toronto Men's,113,Slaughter Squad,184
20150719,Southern Discomfort,211,Tyne & Fear,139
20150719,Southern Discomfort,355,Rolling Thunder,57
20150719,Tyne & Fear,187,Silures,176
20150719,Rolling Thunder,166,Silures,222
20150719,Quad Guards,144,Manchester (Men's),112
20150719,Panam,223,Barrow,131
20150725,Trauma Authority,107,Quadfathers,236
20150801,Mont Royals,228,Trauma Authority,126
20150805,Shock Exchange,285,Tyne & Fear,58
20150808,St. Louis GateKeepers,222,Misfits,116
20150808,Tyne & Fear,257,Quadfathers,96
20150808,Philly Hooligans,142,Quadfathers,97
20150808,Philly Hooligans,81,Race City,177
20150808,Mont Royals,245,Jersey Boys,108
20150809,St. Louis GateKeepers,422,Tampa Bay,21
20150809,Shock Exchange,326,Tyne & Fear,104
20150809,Shock Exchange,324,Mont Royals,44
20150809,Tyne & Fear,291,Race City,80
20150809,Philly Hooligans,134,Jersey Boys,215
20150809,Mont Royals,174,Race City,187
20150815,St. Louis GateKeepers,214,Texas Men's,102
20150815,St. Louis GateKeepers,466,Twin Cities Terrors,33
20150815,Bridgetown,115,Texas Men's,212
20150815,Puget Sound,371,Vancouver Murder,40
20150815,Tyne & Fear,199,Mass Maelstrom,132
20150815,Ground Control,249,Uinta,241
20150816,St. Louis GateKeepers,255,Bridgetown,63
20150816,Bridgetown,285,Twin Cities Terrors,54
20150816,Texas Men's,356,Twin Cities Terrors,82
20150816,Big O,142,Tulsa Derby Militia,201
20150829,St. Louis GateKeepers,452,Mass Maelstrom,32
20150829,Your Mom,384,Ground Control,52
20150829,Texas Men's,400,Austin Anarchy,85
20150829,Race City,171,Rock City Riot,157
20150830,Mass Maelstrom,192,Race City,137
20150830,Rock City Riot,359,Cap City Hooligans,65
20150905,Your Mom,430,Big O,21
20150905,Barrow,188,Inhuman,110
20150905,Collision,265,Harm City,92
20150905,Trauma Authority,415,Dirty Dozen,23
